Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point,Settlement Point Type,Settlement Point Price
01/15/2023,20,3,N,HB_BUSAVG,SH,15.16
01/15/2023,20,4,N,HB_BUSAVG,SH,12.02
01/15/2023,21,1,N,HB_BUSAVG,SH,14.03
01/15/2023,21,2,N,HB_BUSAVG,SH,14.0
01/15/2023,21,3,N,HB_BUSAVG,SH,14.26
01/15/2023,21,4,N,HB_BUSAVG,SH,13.01
01/15/2023,22,1,N,HB_BUSAVG,SH,11.67
01/15/2023,22,2,N,HB_BUSAVG,SH,6.13
01/15/2023,22,3,N,HB_BUSAVG,SH,4.72
01/15/2023,22,4,N,HB_BUSAVG,SH,3.08
01/15/2023,23,1,N,HB_BUSAVG,SH,2.75
01/15/2023,23,2,N,HB_BUSAVG,SH,2.52
01/15/2023,23,3,N,HB_BUSAVG,SH,0.46
01/15/2023,23,4,N,HB_BUSAVG,SH,-0.51
01/15/2023,24,1,N,HB_BUSAVG,SH,-0.47
01/15/2023,24,2,N,HB_BUSAVG,SH,-0.56
01/15/2023,24,3,N,HB_BUSAVG,SH,-0.61
01/15/2023,24,4,N,HB_BUSAVG,SH,0.79
01/16/2012,1,1,N,HB_BUSAVG,SH,13.3
01/16/2012,1,2,N,HB_BUSAVG,SH,12.03
01/16/2012,1,3,N,HB_BUSAVG,SH,4.52
01/16/2012,1,4,N,HB_BUSAVG,SH,4.47
01/16/2012,2,1,N,HB_BUSAVG,SH,2.94
01/16/2012,2,2,N,HB_BUSAVG,SH,4.39
01/16/2012,2,3,N,HB_BUSAVG,SH,4.4
01/16/2012,2,4,N,HB_BUSAVG,SH,2.92
01/16/2012,3,1,N,HB_BUSAVG,SH,0.05
01/16/2012,3,2,N,HB_BUSAVG,SH,6.88
01/16/2012,3,3,N,HB_BUSAVG,SH,4.41
01/16/2012,3,4,N,HB_BUSAVG,SH,4.07
01/16/2012,4,1,N,HB_BUSAVG,SH,2.9
01/16/2012,4,2,N,HB_BUSAVG,SH,4.4
01/16/2012,4,3,N,HB_BUSAVG,SH,5.32
01/16/2012,4,4,N,HB_BUSAVG,SH,7.21
01/16/2012,5,1,N,HB_BUSAVG,SH,5.77
01/16/2012,5,2,N,HB_BUSAVG,SH,4.46
01/16/2012,5,3,N,HB_BUSAVG,SH,9.63
01/16/2012,5,4,N,HB_BUSAVG,SH,12.42
01/16/2012,6,1,N,HB_BUSAVG,SH,13.7
01/16/2012,6,2,N,HB_BUSAVG,SH,14.06
01/16/2012,6,3,N,HB_BUSAVG,SH,14.08
01/16/2012,6,4,N,HB_BUSAVG,SH,14.05
01/16/2012,7,1,N,HB_BUSAVG,SH,14.61
01/16/2012,7,2,N,HB_BUSAVG,SH,15.11
01/16/2012,7,3,N,HB_BUSAVG,SH,15.89
01/16/2012,7,4,N,HB_BUSAVG,SH,14.83
01/16/2012,8,1,N,HB_BUSAVG,SH,15.21
01/16/2012,8,2,N,HB_BUSAVG,SH,14.92
01/16/2012,8,3,N,HB_BUSAVG,SH,14.71
01/16/2012,8,4,N,HB_BUSAVG,SH,15.52
01/16/2012,9,1,N,HB_BUSAVG,SH,15.77
01/16/2012,9,2,N,HB_BUSAVG,SH,16.42
01/16/2012,9,3,N,HB_BUSAVG,SH,16.59
01/16/2012,9,4,N,HB_BUSAVG,SH,16.93
01/16/2012,10,1,N,HB_BUSAVG,SH,17.38
01/16/2012,10,2,N,HB_BUSAVG,SH,16.62
01/16/2012,10,3,N,HB_BUSAVG,SH,17.22
01/16/2012,10,4,N,HB_BUSAVG,SH,18.29
01/16/2012,11,1,N,HB_BUSAVG,SH,18.79
01/16/2012,11,2,N,HB_BUSAVG,SH,19.05
01/16/2012,11,3,N,HB_BUSAVG,SH,18.8
01/16/2012,11,4,N,HB_BUSAVG,SH,19.62
01/16/2012,12,1,N,HB_BUSAVG,SH,20.4
01/16/2012,12,2,N,HB_BUSAVG,SH,20.19
01/16/2012,12,3,N,HB_BUSAVG,SH,20.19
01/16/2012,12,4,N,HB_BUSAVG,SH,20.2
01/16/2012,13,1,N,HB_BUSAVG,SH,20.11
01/16/2012,13,2,N,HB_BUSAVG,SH,20.43
01/16/2012,13,3,N,HB_BUSAVG,SH,20.46
01/16/2012,13,4,N,HB_BUSAVG,SH,20.2
01/16/2012,14,1,N,HB_BUSAVG,SH,19.68
01/16/2012,14,2,N,HB_BUSAVG,SH,19.65
01/16/2012,14,3,N,HB_BUSAVG,SH,19.43
01/16/2012,14,4,N,HB_BUSAVG,SH,19.27
01/16/2012,15,1,N,HB_BUSAVG,SH,18.41
01/16/2012,15,2,N,HB_BUSAVG,SH,19.22
01/16/2012,15,3,N,HB_BUSAVG,SH,19.31
01/16/2012,15,4,N,HB_BUSAVG,SH,19.92
01/16/2012,16,1,N,HB_BUSAVG,SH,20.0
01/16/2012,16,2,N,HB_BUSAVG,SH,20.04
01/16/2012,16,3,N,HB_BUSAVG,SH,19.86
01/16/2012,16,4,N,HB_BUSAVG,SH,19.74
01/16/2012,17,1,N,HB_BUSAVG,SH,20.61
01/16/2012,17,2,N,HB_BUSAVG,SH,21.68
01/16/2012,17,3,N,HB_BUSAVG,SH,22.57
01/16/2012,17,4,N,HB_BUSAVG,SH,23.53
01/16/2012,18,1,N,HB_BUSAVG,SH,23.41
01/16/2012,18,2,N,HB_BUSAVG,SH,26.21
01/16/2012,18,3,N,HB_BUSAVG,SH,26.46
01/16/2012,18,4,N,HB_BUSAVG,SH,73.52
01/16/2012,19,1,N,HB_BUSAVG,SH,28.38
01/16/2012,19,2,N,HB_BUSAVG,SH,24.46
01/16/2012,19,3,N,HB_BUSAVG,SH,24.32
01/16/2012,19,4,N,HB_BUSAVG,SH,24.39
01/16/2012,20,1,N,HB_BUSAVG,SH,23.66
01/16/2012,20,2,N,HB_BUSAVG,SH,22.36
01/16/2012,20,3,N,HB_BUSAVG,SH,21.45
01/16/2012,20,4,N,HB_BUSAVG,SH,21.34
01/16/2012,21,1,N,HB_BUSAVG,SH,22.04
01/16/2012,21,2,N,HB_BUSAVG,SH,21.18
01/16/2012,21,3,N,HB_BUSAVG,SH,20.65
01/16/2012,21,4,N,HB_BUSAVG,SH,20.24
01/16/2012,22,1,N,HB_BUSAVG,SH,20.62
01/16/2012,22,2,N,HB_BUSAVG,SH,20.21
01/16/2012,22,3,N,HB_BUSAVG,SH,18.77
01/16/2012,22,4,N,HB_BUSAVG,SH,17.84
01/16/2012,23,1,N,HB_BUSAVG,SH,18.63
01/16/2012,23,2,N,HB_BUSAVG,SH,18.91
01/16/2012,23,3,N,HB_BUSAVG,SH,17.98
01/16/2012,23,4,N,HB_BUSAVG,SH,17.34
01/16/2012,24,1,N,HB_BUSAVG,SH,17.43
01/16/2012,24,2,N,HB_BUSAVG,SH,17.18
01/16/2012,24,3,N,HB_BUSAVG,SH,16.44
01/16/2012,24,4,N,HB_BUSAVG,SH,15.93
01/16/2013,1,1,N,HB_BUSAVG,SH,23.92
01/16/2013,1,2,N,HB_BUSAVG,SH,23.95
01/16/2013,1,3,N,HB_BUSAVG,SH,23.86
01/16/2013,1,4,N,HB_BUSAVG,SH,23.84
01/16/2013,2,1,N,HB_BUSAVG,SH,23.62
01/16/2013,2,2,N,HB_BUSAVG,SH,23.54
01/16/2013,2,3,N,HB_BUSAVG,SH,23.47
01/16/2013,2,4,N,HB_BUSAVG,SH,23.48
01/16/2013,3,1,N,HB_BUSAVG,SH,23.49
01/16/2013,3,2,N,HB_BUSAVG,SH,23.51
01/16/2013,3,3,N,HB_BUSAVG,SH,23.53
01/16/2013,3,4,N,HB_BUSAVG,SH,23.56
01/16/2013,4,1,N,HB_BUSAVG,SH,23.51
01/16/2013,4,2,N,HB_BUSAVG,SH,23.54
01/16/2013,4,3,N,HB_BUSAVG,SH,23.6
01/16/2013,4,4,N,HB_BUSAVG,SH,23.68
01/16/2013,5,1,N,HB_BUSAVG,SH,23.79
01/16/2013,5,2,N,HB_BUSAVG,SH,23.88
01/16/2013,5,3,N,HB_BUSAVG,SH,24.04
01/16/2013,5,4,N,HB_BUSAVG,SH,24.13
01/16/2013,6,1,N,HB_BUSAVG,SH,23.97
01/16/2013,6,2,N,HB_BUSAVG,SH,24.18
01/16/2013,6,3,N,HB_BUSAVG,SH,24.91
01/16/2013,6,4,N,HB_BUSAVG,SH,27.66
01/16/2013,7,1,N,HB_BUSAVG,SH,33.38
01/16/2013,7,2,N,HB_BUSAVG,SH,37.95
01/16/2013,7,3,N,HB_BUSAVG,SH,38.55
01/16/2013,7,4,N,HB_BUSAVG,SH,268.08
01/16/2013,8,1,N,HB_BUSAVG,SH,39.21
01/16/2013,8,2,N,HB_BUSAVG,SH,37.07
01/16/2013,8,3,N,HB_BUSAVG,SH,32.21
01/16/2013,8,4,N,HB_BUSAVG,SH,30.94
01/16/2013,9,1,N,HB_BUSAVG,SH,30.87
01/16/2013,9,2,N,HB_BUSAVG,SH,27.79
01/16/2013,9,3,N,HB_BUSAVG,SH,25.94
01/16/2013,9,4,N,HB_BUSAVG,SH,25.46
01/16/2013,10,1,N,HB_BUSAVG,SH,25.2
01/16/2013,10,2,N,HB_BUSAVG,SH,25.15
01/16/2013,10,3,N,HB_BUSAVG,SH,25.0
01/16/2013,10,4,N,HB_BUSAVG,SH,24.89
01/16/2013,11,1,N,HB_BUSAVG,SH,25.09
01/16/2013,11,2,N,HB_BUSAVG,SH,24.47
01/16/2013,11,3,N,HB_BUSAVG,SH,24.05
01/16/2013,11,4,N,HB_BUSAVG,SH,23.75
01/16/2013,12,1,N,HB_BUSAVG,SH,23.61
01/16/2013,12,2,N,HB_BUSAVG,SH,23.44
01/16/2013,12,3,N,HB_BUSAVG,SH,23.28
01/16/2013,12,4,N,HB_BUSAVG,SH,22.99
01/16/2013,13,1,N,HB_BUSAVG,SH,22.66
01/16/2013,13,2,N,HB_BUSAVG,SH,22.24
01/16/2013,13,3,N,HB_BUSAVG,SH,22.02
01/16/2013,13,4,N,HB_BUSAVG,SH,21.59
01/16/2013,14,1,N,HB_BUSAVG,SH,19.72
01/16/2013,14,2,N,HB_BUSAVG,SH,17.09
01/16/2013,14,3,N,HB_BUSAVG,SH,16.6
01/16/2013,14,4,N,HB_BUSAVG,SH,15.16
01/16/2013,15,1,N,HB_BUSAVG,SH,15.8
01/16/2013,15,2,N,HB_BUSAVG,SH,15.51
01/16/2013,15,3,N,HB_BUSAVG,SH,15.69
01/16/2013,15,4,N,HB_BUSAVG,SH,15.47
01/16/2013,16,1,N,HB_BUSAVG,SH,15.7
01/16/2013,16,2,N,HB_BUSAVG,SH,15.6
01/16/2013,16,3,N,HB_BUSAVG,SH,15.71
01/16/2013,16,4,N,HB_BUSAVG,SH,15.58
01/16/2013,17,1,N,HB_BUSAVG,SH,15.91
01/16/2013,17,2,N,HB_BUSAVG,SH,16.24
01/16/2013,17,3,N,HB_BUSAVG,SH,16.31
01/16/2013,17,4,N,HB_BUSAVG,SH,16.92
01/16/2013,18,1,N,HB_BUSAVG,SH,18.24
01/16/2013,18,2,N,HB_BUSAVG,SH,21.86
01/16/2013,18,3,N,HB_BUSAVG,SH,22.85
01/16/2013,18,4,N,HB_BUSAVG,SH,23.63
01/16/2013,19,1,N,HB_BUSAVG,SH,24.84
01/16/2013,19,2,N,HB_BUSAVG,SH,25.75
01/16/2013,19,3,N,HB_BUSAVG,SH,25.89
01/16/2013,19,4,N,HB_BUSAVG,SH,26.02
01/16/2013,20,1,N,HB_BUSAVG,SH,25.14
01/16/2013,20,2,N,HB_BUSAVG,SH,25.88
01/16/2013,20,3,N,HB_BUSAVG,SH,27.01
01/16/2013,20,4,N,HB_BUSAVG,SH,27.6
01/16/2013,21,1,N,HB_BUSAVG,SH,28.65
01/16/2013,21,2,N,HB_BUSAVG,SH,28.01
01/16/2013,21,3,N,HB_BUSAVG,SH,27.33
01/16/2013,21,4,N,HB_BUSAVG,SH,27.83
01/16/2013,22,1,N,HB_BUSAVG,SH,26.48
01/16/2013,22,2,N,HB_BUSAVG,SH,26.57
01/16/2013,22,3,N,HB_BUSAVG,SH,25.5
01/16/2013,22,4,N,HB_BUSAVG,SH,24.43
01/16/2013,23,1,N,HB_BUSAVG,SH,24.68
01/16/2013,23,2,N,HB_BUSAVG,SH,25.59
01/16/2013,23,3,N,HB_BUSAVG,SH,25.01
01/16/2013,23,4,N,HB_BUSAVG,SH,24.19
01/16/2013,24,1,N,HB_BUSAVG,SH,23.82
01/16/2013,24,2,N,HB_BUSAVG,SH,23.68
01/16/2013,24,3,N,HB_BUSAVG,SH,23.43
01/16/2013,24,4,N,HB_BUSAVG,SH,23.33
01/16/2014,1,1,N,HB_BUSAVG,SH,23.39
01/16/2014,1,2,N,HB_BUSAVG,SH,23.06
01/16/2014,1,3,N,HB_BUSAVG,SH,22.29
01/16/2014,1,4,N,HB_BUSAVG,SH,21.95
01/16/2014,2,1,N,HB_BUSAVG,SH,22.26
01/16/2014,2,2,N,HB_BUSAVG,SH,22.42
01/16/2014,2,3,N,HB_BUSAVG,SH,22.65
01/16/2014,2,4,N,HB_BUSAVG,SH,22.59
01/16/2014,3,1,N,HB_BUSAVG,SH,23.14
01/16/2014,3,2,N,HB_BUSAVG,SH,23.51
01/16/2014,3,3,N,HB_BUSAVG,SH,23.4
01/16/2014,3,4,N,HB_BUSAVG,SH,23.91
01/16/2014,4,1,N,HB_BUSAVG,SH,24.62
01/16/2014,4,2,N,HB_BUSAVG,SH,24.64
01/16/2014,4,3,N,HB_BUSAVG,SH,25.29
01/16/2014,4,4,N,HB_BUSAVG,SH,26.65
01/16/2014,5,1,N,HB_BUSAVG,SH,26.43
01/16/2014,5,2,N,HB_BUSAVG,SH,26.14
01/16/2014,5,3,N,HB_BUSAVG,SH,28.7
01/16/2014,5,4,N,HB_BUSAVG,SH,28.91
01/16/2014,6,1,N,HB_BUSAVG,SH,28.04
01/16/2014,6,2,N,HB_BUSAVG,SH,29.24
01/16/2014,6,3,N,HB_BUSAVG,SH,31.15
01/16/2014,6,4,N,HB_BUSAVG,SH,37.9
01/16/2014,7,1,N,HB_BUSAVG,SH,50.65
01/16/2014,7,2,N,HB_BUSAVG,SH,47.45
01/16/2014,7,3,N,HB_BUSAVG,SH,52.47
01/16/2014,7,4,N,HB_BUSAVG,SH,52.06
01/16/2014,8,1,N,HB_BUSAVG,SH,59.64
01/16/2014,8,2,N,HB_BUSAVG,SH,47.11
01/16/2014,8,3,N,HB_BUSAVG,SH,42.99
01/16/2014,8,4,N,HB_BUSAVG,SH,40.14
01/16/2014,9,1,N,HB_BUSAVG,SH,42.82
01/16/2014,9,2,N,HB_BUSAVG,SH,36.47
01/16/2014,9,3,N,HB_BUSAVG,SH,31.97
01/16/2014,9,4,N,HB_BUSAVG,SH,31.11
01/16/2014,10,1,N,HB_BUSAVG,SH,30.65
01/16/2014,10,2,N,HB_BUSAVG,SH,30.39
01/16/2014,10,3,N,HB_BUSAVG,SH,29.98
01/16/2014,10,4,N,HB_BUSAVG,SH,29.53
01/16/2014,11,1,N,HB_BUSAVG,SH,29.32
01/16/2014,11,2,N,HB_BUSAVG,SH,28.17
01/16/2014,11,3,N,HB_BUSAVG,SH,27.36
01/16/2014,11,4,N,HB_BUSAVG,SH,26.72
01/16/2014,12,1,N,HB_BUSAVG,SH,26.16
01/16/2014,12,2,N,HB_BUSAVG,SH,25.07
01/16/2014,12,3,N,HB_BUSAVG,SH,24.68
01/16/2014,12,4,N,HB_BUSAVG,SH,23.96
01/16/2014,13,1,N,HB_BUSAVG,SH,23.13
01/16/2014,13,2,N,HB_BUSAVG,SH,21.74
01/16/2014,13,3,N,HB_BUSAVG,SH,20.82
01/16/2014,13,4,N,HB_BUSAVG,SH,20.51
01/16/2014,14,1,N,HB_BUSAVG,SH,21.27
01/16/2014,14,2,N,HB_BUSAVG,SH,21.01
01/16/2014,14,3,N,HB_BUSAVG,SH,20.54
01/16/2014,14,4,N,HB_BUSAVG,SH,19.99
01/16/2014,15,1,N,HB_BUSAVG,SH,20.3
01/16/2014,15,2,N,HB_BUSAVG,SH,20.25
01/16/2014,15,3,N,HB_BUSAVG,SH,20.19
01/16/2014,15,4,N,HB_BUSAVG,SH,20.39
01/16/2014,16,1,N,HB_BUSAVG,SH,21.05
01/16/2014,16,2,N,HB_BUSAVG,SH,22.15
01/16/2014,16,3,N,HB_BUSAVG,SH,21.88
01/16/2014,16,4,N,HB_BUSAVG,SH,21.89
01/16/2014,17,1,N,HB_BUSAVG,SH,22.92
01/16/2014,17,2,N,HB_BUSAVG,SH,23.13
01/16/2014,17,3,N,HB_BUSAVG,SH,23.58
01/16/2014,17,4,N,HB_BUSAVG,SH,23.75
01/16/2014,18,1,N,HB_BUSAVG,SH,24.52
01/16/2014,18,2,N,HB_BUSAVG,SH,25.51
01/16/2014,18,3,N,HB_BUSAVG,SH,26.33
01/16/2014,18,4,N,HB_BUSAVG,SH,26.99
01/16/2014,19,1,N,HB_BUSAVG,SH,27.35
01/16/2014,19,2,N,HB_BUSAVG,SH,28.03
01/16/2014,19,3,N,HB_BUSAVG,SH,27.92
01/16/2014,19,4,N,HB_BUSAVG,SH,27.75
01/16/2014,20,1,N,HB_BUSAVG,SH,27.51
01/16/2014,20,2,N,HB_BUSAVG,SH,27.49
01/16/2014,20,3,N,HB_BUSAVG,SH,28.29
01/16/2014,20,4,N,HB_BUSAVG,SH,28.41
01/16/2014,21,1,N,HB_BUSAVG,SH,28.67
01/16/2014,21,2,N,HB_BUSAVG,SH,29.3
01/16/2014,21,3,N,HB_BUSAVG,SH,29.59
01/16/2014,21,4,N,HB_BUSAVG,SH,29.27
01/16/2014,22,1,N,HB_BUSAVG,SH,29.46
01/16/2014,22,2,N,HB_BUSAVG,SH,28.68
01/16/2014,22,3,N,HB_BUSAVG,SH,27.9
01/16/2014,22,4,N,HB_BUSAVG,SH,27.72
01/16/2014,23,1,N,HB_BUSAVG,SH,27.61
01/16/2014,23,2,N,HB_BUSAVG,SH,26.34
01/16/2014,23,3,N,HB_BUSAVG,SH,25.85
01/16/2014,23,4,N,HB_BUSAVG,SH,25.19
01/16/2014,24,1,N,HB_BUSAVG,SH,24.93
01/16/2014,24,2,N,HB_BUSAVG,SH,24.57
01/16/2014,24,3,N,HB_BUSAVG,SH,24.11
01/16/2014,24,4,N,HB_BUSAVG,SH,23.52
01/16/2015,1,1,N,HB_BUSAVG,SH,24.5
01/16/2015,1,2,N,HB_BUSAVG,SH,26.27
01/16/2015,1,3,N,HB_BUSAVG,SH,25.38
01/16/2015,1,4,N,HB_BUSAVG,SH,24.86
01/16/2015,2,1,N,HB_BUSAVG,SH,24.74
01/16/2015,2,2,N,HB_BUSAVG,SH,24.61
01/16/2015,2,3,N,HB_BUSAVG,SH,24.49
01/16/2015,2,4,N,HB_BUSAVG,SH,24.57
01/16/2015,3,1,N,HB_BUSAVG,SH,24.65
01/16/2015,3,2,N,HB_BUSAVG,SH,24.7
01/16/2015,3,3,N,HB_BUSAVG,SH,24.58
01/16/2015,3,4,N,HB_BUSAVG,SH,24.94
01/16/2015,4,1,N,HB_BUSAVG,SH,24.95
01/16/2015,4,2,N,HB_BUSAVG,SH,25.05
01/16/2015,4,3,N,HB_BUSAVG,SH,25.36
01/16/2015,4,4,N,HB_BUSAVG,SH,25.56
01/16/2015,5,1,N,HB_BUSAVG,SH,24.96
01/16/2015,5,2,N,HB_BUSAVG,SH,24.67
01/16/2015,5,3,N,HB_BUSAVG,SH,25.94
01/16/2015,5,4,N,HB_BUSAVG,SH,25.69
01/16/2015,6,1,N,HB_BUSAVG,SH,26.96
01/16/2015,6,2,N,HB_BUSAVG,SH,28.97
01/16/2015,6,3,N,HB_BUSAVG,SH,74.28
01/16/2015,6,4,N,HB_BUSAVG,SH,48.24
01/16/2015,7,1,N,HB_BUSAVG,SH,208.76
01/16/2015,7,2,N,HB_BUSAVG,SH,91.36
01/16/2015,7,3,N,HB_BUSAVG,SH,495.37
01/16/2015,7,4,N,HB_BUSAVG,SH,287.72
01/16/2015,8,1,N,HB_BUSAVG,SH,93.79
01/16/2015,8,2,N,HB_BUSAVG,SH,68.15
01/16/2015,8,3,N,HB_BUSAVG,SH,36.49
01/16/2015,8,4,N,HB_BUSAVG,SH,32.04
01/16/2015,9,1,N,HB_BUSAVG,SH,45.14
01/16/2015,9,2,N,HB_BUSAVG,SH,45.73
01/16/2015,9,3,N,HB_BUSAVG,SH,32.7
01/16/2015,9,4,N,HB_BUSAVG,SH,29.8
01/16/2015,10,1,N,HB_BUSAVG,SH,30.23
01/16/2015,10,2,N,HB_BUSAVG,SH,30.59
01/16/2015,10,3,N,HB_BUSAVG,SH,27.6
01/16/2015,10,4,N,HB_BUSAVG,SH,25.96
01/16/2015,11,1,N,HB_BUSAVG,SH,28.44
01/16/2015,11,2,N,HB_BUSAVG,SH,29.62
01/16/2015,11,3,N,HB_BUSAVG,SH,25.51
01/16/2015,11,4,N,HB_BUSAVG,SH,25.03
01/16/2015,12,1,N,HB_BUSAVG,SH,25.75
01/16/2015,12,2,N,HB_BUSAVG,SH,38.05
01/16/2015,12,3,N,HB_BUSAVG,SH,24.81
01/16/2015,12,4,N,HB_BUSAVG,SH,23.61
01/16/2015,13,1,N,HB_BUSAVG,SH,23.07
01/16/2015,13,2,N,HB_BUSAVG,SH,22.99
01/16/2015,13,3,N,HB_BUSAVG,SH,22.51
01/16/2015,13,4,N,HB_BUSAVG,SH,22.23
01/16/2015,14,1,N,HB_BUSAVG,SH,22.11
01/16/2015,14,2,N,HB_BUSAVG,SH,21.79
01/16/2015,14,3,N,HB_BUSAVG,SH,21.57
01/16/2015,14,4,N,HB_BUSAVG,SH,21.41
01/16/2015,15,1,N,HB_BUSAVG,SH,21.38
01/16/2015,15,2,N,HB_BUSAVG,SH,21.3
01/16/2015,15,3,N,HB_BUSAVG,SH,21.07
01/16/2015,15,4,N,HB_BUSAVG,SH,21.18
01/16/2015,16,1,N,HB_BUSAVG,SH,21.14
01/16/2015,16,2,N,HB_BUSAVG,SH,21.13
01/16/2015,16,3,N,HB_BUSAVG,SH,21.06
01/16/2015,16,4,N,HB_BUSAVG,SH,20.92
01/16/2015,17,1,N,HB_BUSAVG,SH,20.82
01/16/2015,17,2,N,HB_BUSAVG,SH,20.68
01/16/2015,17,3,N,HB_BUSAVG,SH,20.74
01/16/2015,17,4,N,HB_BUSAVG,SH,20.81
01/16/2015,18,1,N,HB_BUSAVG,SH,20.95
01/16/2015,18,2,N,HB_BUSAVG,SH,21.27
01/16/2015,18,3,N,HB_BUSAVG,SH,21.73
01/16/2015,18,4,N,HB_BUSAVG,SH,22.27
01/16/2015,19,1,N,HB_BUSAVG,SH,22.56
01/16/2015,19,2,N,HB_BUSAVG,SH,22.61
01/16/2015,19,3,N,HB_BUSAVG,SH,22.45
01/16/2015,19,4,N,HB_BUSAVG,SH,22.1
01/16/2015,20,1,N,HB_BUSAVG,SH,21.84
01/16/2015,20,2,N,HB_BUSAVG,SH,21.78
01/16/2015,20,3,N,HB_BUSAVG,SH,21.78
01/16/2015,20,4,N,HB_BUSAVG,SH,21.6
01/16/2015,21,1,N,HB_BUSAVG,SH,21.74
01/16/2015,21,2,N,HB_BUSAVG,SH,21.54
01/16/2015,21,3,N,HB_BUSAVG,SH,21.55
01/16/2015,21,4,N,HB_BUSAVG,SH,21.53
01/16/2015,22,1,N,HB_BUSAVG,SH,21.29
01/16/2015,22,2,N,HB_BUSAVG,SH,21.29
01/16/2015,22,3,N,HB_BUSAVG,SH,21.14
01/16/2015,22,4,N,HB_BUSAVG,SH,20.99
01/16/2015,23,1,N,HB_BUSAVG,SH,20.82
01/16/2015,23,2,N,HB_BUSAVG,SH,20.69
01/16/2015,23,3,N,HB_BUSAVG,SH,20.38
01/16/2015,23,4,N,HB_BUSAVG,SH,20.24
01/16/2015,24,1,N,HB_BUSAVG,SH,20.24
01/16/2015,24,2,N,HB_BUSAVG,SH,20.23
01/16/2015,24,3,N,HB_BUSAVG,SH,20.21
01/16/2015,24,4,N,HB_BUSAVG,SH,20.35
01/16/2016,1,1,N,HB_BUSAVG,SH,16.44
01/16/2016,1,2,N,HB_BUSAVG,SH,15.82
01/16/2016,1,3,N,HB_BUSAVG,SH,14.99
01/16/2016,1,4,N,HB_BUSAVG,SH,14.69
01/16/2016,2,1,N,HB_BUSAVG,SH,14.15
01/16/2016,2,2,N,HB_BUSAVG,SH,13.82
01/16/2016,2,3,N,HB_BUSAVG,SH,14.1
01/16/2016,2,4,N,HB_BUSAVG,SH,14.0
01/16/2016,3,1,N,HB_BUSAVG,SH,13.99
01/16/2016,3,2,N,HB_BUSAVG,SH,14.24
01/16/2016,3,3,N,HB_BUSAVG,SH,14.82
01/16/2016,3,4,N,HB_BUSAVG,SH,15.56
01/16/2016,4,1,N,HB_BUSAVG,SH,15.06
01/16/2016,4,2,N,HB_BUSAVG,SH,15.01
01/16/2016,4,3,N,HB_BUSAVG,SH,14.99
01/16/2016,4,4,N,HB_BUSAVG,SH,15.13
01/16/2016,5,1,N,HB_BUSAVG,SH,15.18
01/16/2016,5,2,N,HB_BUSAVG,SH,15.4
01/16/2016,5,3,N,HB_BUSAVG,SH,15.25
01/16/2016,5,4,N,HB_BUSAVG,SH,15.08
01/16/2016,6,1,N,HB_BUSAVG,SH,16.2
01/16/2016,6,2,N,HB_BUSAVG,SH,16.93
01/16/2016,6,3,N,HB_BUSAVG,SH,16.94
01/16/2016,6,4,N,HB_BUSAVG,SH,16.63
01/16/2016,7,1,N,HB_BUSAVG,SH,16.59
01/16/2016,7,2,N,HB_BUSAVG,SH,16.85
01/16/2016,7,3,N,HB_BUSAVG,SH,17.0
01/16/2016,7,4,N,HB_BUSAVG,SH,16.99
01/16/2016,8,1,N,HB_BUSAVG,SH,16.96
01/16/2016,8,2,N,HB_BUSAVG,SH,16.92
01/16/2016,8,3,N,HB_BUSAVG,SH,16.94
01/16/2016,8,4,N,HB_BUSAVG,SH,16.89
01/16/2016,9,1,N,HB_BUSAVG,SH,16.93
01/16/2016,9,2,N,HB_BUSAVG,SH,17.02
01/16/2016,9,3,N,HB_BUSAVG,SH,17.01
01/16/2016,9,4,N,HB_BUSAVG,SH,17.2
01/16/2016,10,1,N,HB_BUSAVG,SH,17.16
01/16/2016,10,2,N,HB_BUSAVG,SH,16.94
01/16/2016,10,3,N,HB_BUSAVG,SH,16.97
01/16/2016,10,4,N,HB_BUSAVG,SH,16.76
01/16/2016,11,1,N,HB_BUSAVG,SH,16.99
01/16/2016,11,2,N,HB_BUSAVG,SH,16.9
01/16/2016,11,3,N,HB_BUSAVG,SH,16.81
01/16/2016,11,4,N,HB_BUSAVG,SH,16.59
01/16/2016,12,1,N,HB_BUSAVG,SH,16.63
01/16/2016,12,2,N,HB_BUSAVG,SH,16.71
01/16/2016,12,3,N,HB_BUSAVG,SH,16.74
01/16/2016,12,4,N,HB_BUSAVG,SH,16.75
01/16/2016,13,1,N,HB_BUSAVG,SH,16.67
01/16/2016,13,2,N,HB_BUSAVG,SH,16.98
01/16/2016,13,3,N,HB_BUSAVG,SH,17.06
01/16/2016,13,4,N,HB_BUSAVG,SH,16.93
01/16/2016,14,1,N,HB_BUSAVG,SH,17.0
01/16/2016,14,2,N,HB_BUSAVG,SH,17.25
01/16/2016,14,3,N,HB_BUSAVG,SH,17.26
01/16/2016,14,4,N,HB_BUSAVG,SH,18.11
01/16/2016,15,1,N,HB_BUSAVG,SH,17.3
01/16/2016,15,2,N,HB_BUSAVG,SH,17.79
01/16/2016,15,3,N,HB_BUSAVG,SH,18.45
01/16/2016,15,4,N,HB_BUSAVG,SH,19.06
01/16/2016,16,1,N,HB_BUSAVG,SH,20.28
01/16/2016,16,2,N,HB_BUSAVG,SH,20.4
